"Creator id , Collab id , Created at , Submitted at , Question , Correct , Hint , Time Spent"
"24 , 0 , 08:18PM , 08:19PM , 5 , true ,  , 24.0"
"24 , 0 , 08:19PM , 08:19PM , 6 , true ,  , 22.0"
"24 , 0 , 08:19PM , 08:20PM , 7 , true ,  , 20.0"
"24 , 0 , 08:20PM , 08:20PM , 8 , true ,  , 17.0"
"24 , 0 , 08:20PM , 08:20PM , 9 , true ,  , 21.0"
"24 , 0 , 08:21PM , 08:21PM , 10 , true ,  , 10.0"
"24 , 0 , 08:21PM , 08:21PM , 11 , true ,  , 15.0"
"24 , 0 , 08:21PM , 08:21PM , 12 , true ,  , 6.0"
"26 , 25 , 08:49PM , 08:50PM , 10 , true ,  , 21.0"
"24 , 0 , 08:21PM , 08:22PM , 13 , true ,  , 6.0"
"24 , 0 , 08:38PM , 08:39PM , 18 , false ,  , 31.0"
"24 , 0 , 08:22PM , 08:22PM , 14 , false ,  , 32.0"
"26 , 25 , 08:32PM , 08:39PM , 2 , true ,  , 423.0"
"24 , 0 , 08:22PM , 08:23PM , 14 , false ,  , 47.0"
"24 , 0 , 08:23PM , 08:24PM , 14 , true ,  , 68.0"
"24 , 0 , 08:25PM , 08:26PM , 15 , false ,  , 61.0"
"24 , 0 , 08:26PM , 08:27PM , 15 , false ,  , 81.0"
"24 , 0 , 08:46PM , 08:46PM , 16 , true ,  , 8.0"
"24 , 0 , 08:27PM , 08:30PM , 15 , false ,  , 201.0"
"26 , 0 , 08:38PM , 08:39PM , 4 , false ,  , 75.0"
"24 , 0 , 08:31PM , 08:31PM , 16 , false ,  , 5.0"
"24 , 0 , 08:32PM , 08:32PM , 17 , false ,  , 9.0"
"26 , 25 , 08:44PM , 08:46PM , 6 , false ,  , 160.0"
"24 , 0 , 08:32PM , 08:33PM , 17 , true ,  , 34.0"
"24 , 0 , 08:33PM , 08:34PM , 18 , false ,  , 67.0"
"24 , 0 , 08:41PM , 08:41PM , 19 , true ,  , 11.0"
"26 , 25 , 08:48PM , 08:49PM , 8 , true ,  , 30.0"
"26 , 25 , 08:40PM , 08:41PM , 4 , true ,  , 104.0"
"24 , 0 , 08:47PM , 08:47PM , 15 , true ,  , 26.0"
"25 , 26 , 08:46PM , 08:47PM , 6 , true ,  , 33.0"
"26 , 25 , 08:41PM , 08:44PM , 5 , true ,  , 123.0"
"24 , 0 , 08:46PM , 08:46PM , 18 , true ,  , 16.0"
"26 , 25 , 08:49PM , 08:49PM , 9 , true ,  , 30.0"
"26 , 25 , 08:48PM , 08:48PM , 7 , true ,  , 32.0"
"24 , 0 , 08:47PM , 08:50PM , 20 , true ,  , 169.0"
"26 , 25 , 08:50PM , 08:50PM , 11 , true ,  , 27.0"
"26 , 25 , 08:50PM , 08:50PM , 12 , true ,  , 20.0"
"26 , 25 , 08:50PM , 08:51PM , 13 , true ,  , 23.0"
"24 , 0 , 08:50PM , 08:51PM , 21 , true ,  , 38.0"
"26 , 0 , 08:51PM , 08:51PM , 14 , false ,  , 14.0"
"26 , 25 , 08:50PM , 08:51PM , 14 , false ,  , 61.0"
"26 , 0 , 08:51PM , 08:51PM , 14 , true ,  , 17.0"
"25 , 0 , 08:52PM , 08:52PM , 14 , true ,  , 25.0"
"26 , 25 , 08:51PM , 08:52PM , 15 , true ,  , 54.0"
"26 , 25 , 08:52PM , 08:53PM , 16 , true ,  , 71.0"
"26 , 0 , 09:24PM , 09:25PM , 25 , true ,  , 40.0"
"26 , 25 , 08:53PM , 08:54PM , 17 , true ,  , 47.0"
"25 , 0 , 09:14PM , 09:15PM , 23 , false ,  , 70.0"
"25 , 0 , 09:15PM , 09:16PM , 23 , false ,  , 25.0"
"26 , 25 , 08:54PM , 08:55PM , 18 , true ,  , 59.0"
"25 , 0 , 09:24PM , 09:25PM , 25 , false ,  , 88.0"
"26 , 0 , 09:14PM , 09:16PM , 24 , false ,  , 101.0"
"26 , 25 , 08:54PM , 08:55PM , 19 , true ,  , 23.0"
"26 , 0 , 09:16PM , 09:17PM , 24 , false ,  , 87.0"
"26 , 25 , 08:55PM , 08:56PM , 20 , true ,  , 80.0"
"25 , 0 , 09:16PM , 09:18PM , 23 , true ,  , 126.0"
"26 , 0 , 08:57PM , 08:58PM , 21 , false ,  , 54.0"
"26 , 0 , 08:58PM , 08:59PM , 21 , false ,  , 21.0"
"26 , 0 , 08:59PM , 08:59PM , 21 , false ,  , 21.0"
"26 , 25 , 08:57PM , 08:59PM , 21 , false ,  , 148.0"
"26 , 0 , 08:59PM , 09:00PM , 21 , false ,  , 53.0"
"25 , 0 , 08:59PM , 09:01PM , 21 , false ,  , 136.0"
"26 , 25 , 09:00PM , 09:02PM , 21 , true ,  , 141.0"
"26 , 25 , 09:03PM , 09:04PM , 22 , true ,  , 43.0"
"26 , 0 , 09:17PM , 09:19PM , 24 , false ,  , 102.0"
"26 , 25 , 09:04PM , 09:05PM , 23 , false ,  , 40.0"
"26 , 0 , 09:05PM , 09:06PM , 23 , false ,  , 69.0"
"26 , 0 , 09:06PM , 09:07PM , 23 , false ,  , 35.0"
"25 , 0 , 09:25PM , 09:34PM , 25 , true ,  , 522.0"
"25 , 0 , 09:05PM , 09:07PM , 23 , false ,  , 114.0"
"26 , 0 , 09:19PM , 09:20PM , 24 , false ,  , 33.0"
"26 , 0 , 09:07PM , 09:07PM , 23 , false ,  , 23.0"
"26 , 0 , 09:07PM , 09:10PM , 23 , false ,  , 178.0"
"25 , 0 , 09:07PM , 09:10PM , 23 , false ,  , 207.0"
"26 , 0 , 09:20PM , 09:20PM , 24 , false ,  , 24.0"
"25 , 0 , 09:10PM , 09:11PM , 23 , false ,  , 69.0"
"26 , 0 , 09:10PM , 09:11PM , 23 , true ,  , 74.0"
"25 , 0 , 09:11PM , 09:12PM , 23 , false ,  , 5.0"
"25 , 0 , 09:12PM , 09:12PM , 23 , false ,  , 21.0"
"25 , 0 , 09:12PM , 09:13PM , 23 , false ,  , 48.0"
"26 , 25 , 09:20PM , 09:21PM , 24 , true ,  , 58.0"
"25 , 0 , 09:13PM , 09:14PM , 23 , false ,  , 69.0"
"26 , 0 , 09:13PM , 09:14PM , 24 , false ,  , 94.0"
"25 , 0 , 09:21PM , 09:22PM , 3 , false ,  , 15.0"
"25 , 0 , 09:22PM , 09:23PM , 3 , true ,  , 28.0"
"25 , 26 , 09:22PM , 09:23PM , 3 , false ,  , 59.0"
"26 , 0 , 09:23PM , 09:24PM , 25 , false ,  , 34.0"
"25 , 0 , 09:23PM , 09:24PM , 25 , false ,  , 59.0"
"26 , 0 , 09:24PM , 09:24PM , 25 , false ,  , 20.0"
"28 , 0 , 11:13PM , 11:14PM , 11 , true , true , 29.0"
"30 , 0 , 02:46AM , 02:46AM , 2 , true ,  , 19.0"
"30 , 0 , 02:52AM , 02:52AM , 10 , true ,  , 9.0"
"30 , 0 , 02:47AM , 02:47AM , 3 , true ,  , 20.0"
"30 , 0 , 02:49AM , 02:49AM , 8 , true ,  , 8.0"
"30 , 0 , 02:47AM , 02:48AM , 4 , true ,  , 13.0"
"30 , 0 , 02:48AM , 02:48AM , 5 , true ,  , 36.0"
"30 , 0 , 02:48AM , 02:49AM , 6 , true ,  , 19.0"
"30 , 0 , 02:49AM , 02:49AM , 7 , true ,  , 11.0"
"30 , 0 , 02:49AM , 02:50AM , 9 , false ,  , 70.0"
"30 , 0 , 02:50AM , 02:51AM , 9 , false ,  , 18.0"
"30 , 0 , 02:52AM , 02:52AM , 13 , true ,  , 5.0"
"30 , 0 , 02:51AM , 02:51AM , 9 , false ,  , 10.0"
"30 , 0 , 02:52AM , 02:52AM , 11 , true ,  , 7.0"
"30 , 0 , 02:51AM , 02:51AM , 9 , false ,  , 17.0"
"30 , 0 , 02:51AM , 02:51AM , 9 , true ,  , 6.0"
"30 , 0 , 02:52AM , 02:52AM , 12 , true ,  , 5.0"
"30 , 0 , 02:53AM , 02:53AM , 14 , true ,  , 26.0"
"30 , 0 , 02:52AM , 02:52AM , 14 , false ,  , 8.0"
"30 , 0 , 02:53AM , 02:54AM , 15 , false ,  , 52.0"
"30 , 0 , 02:54AM , 02:54AM , 15 , true ,  , 21.0"
"30 , 0 , 02:54AM , 02:55AM , 16 , true ,  , 8.0"
"30 , 0 , 02:55AM , 02:55AM , 17 , true ,  , 8.0"
"30 , 0 , 02:55AM , 02:55AM , 18 , false ,  , 16.0"
"30 , 0 , 02:55AM , 02:55AM , 18 , false ,  , 16.0"
"33 , 0 , 09:40AM , 09:40AM , 11 , true ,  , 12.0"
"30 , 0 , 02:56AM , 02:56AM , 18 , false ,  , 4.0"
"30 , 0 , 02:56AM , 02:56AM , 18 , false ,  , 10.0"
"30 , 0 , 02:56AM , 02:56AM , 18 , false ,  , 5.0"
"30 , 0 , 02:56AM , 02:56AM , 18 , true ,  , 6.0"
"30 , 0 , 02:56AM , 02:56AM , 19 , true ,  , 5.0"
"30 , 0 , 02:56AM , 02:57AM , 20 , false ,  , 50.0"
"30 , 0 , 02:57AM , 02:58AM , 20 , true ,  , 49.0"
"32 , 0 , 09:42AM , 09:42AM , 12 , true ,  , 10.0"
"30 , 0 , 02:58AM , 02:59AM , 21 , false ,  , 48.0"
"30 , 0 , 02:59AM , 03:00AM , 21 , true ,  , 20.0"
"30 , 0 , 03:01AM , 03:01AM , 22 , true ,  , 34.0"
"30 , 0 , 03:01AM , 03:02AM , 23 , false ,  , 56.0"
"33 , 0 , 09:42AM , 09:42AM , 12 , true ,  , 21.0"
"30 , 0 , 03:02AM , 03:03AM , 23 , false ,  , 22.0"
"33 , 0 , 09:45AM , 09:45AM , 16 , false ,  , 22.0"
"30 , 0 , 03:04AM , 03:05AM , 23 , true ,  , 36.0"
"32 , 0 , 09:42AM , 09:42AM , 13 , true ,  , 11.0"
"30 , 0 , 03:07AM , 03:09AM , 24 , false ,  , 82.0"
"32 , 0 , 09:39AM , 09:39AM , 11 , true ,  , 20.0"
"33 , 0 , 09:42AM , 09:42AM , 13 , true ,  , 12.0"
"32 , 0 , 09:45AM , 09:45AM , 14 , false ,  , 40.0"
"32 , 0 , 09:43AM , 09:43AM , 14 , false ,  , 29.0"
"33 , 0 , 09:46AM , 09:46AM , 16 , false ,  , 22.0"
"33 , 0 , 09:43AM , 09:43AM , 14 , true ,  , 41.0"
"33 , 0 , 09:45AM , 09:45AM , 16 , false ,  , 15.0"
"33 , 0 , 09:43AM , 09:44AM , 15 , true ,  , 52.0"
"32 , 0 , 09:43AM , 09:44AM , 14 , false ,  , 72.0"
"32 , 0 , 09:45AM , 09:46AM , 14 , false ,  , 26.0"
"33 , 0 , 09:45AM , 09:46AM , 16 , false ,  , 38.0"
"33 , 0 , 09:47AM , 09:48AM , 16 , false ,  , 85.0"
"33 , 0 , 09:48AM , 09:48AM , 16 , false ,  , 28.0"
"32 , 0 , 09:49AM , 09:50AM , 15 , true ,  , 25.0"
"33 , 0 , 09:49AM , 09:50AM , 16 , false ,  , 75.0"
"32 , 0 , 09:50AM , 09:50AM , 16 , true ,  , 27.0"
"33 , 0 , 09:50AM , 09:50AM , 16 , false ,  , 18.0"
"32 , 0 , 09:50AM , 09:51AM , 17 , true ,  , 18.0"
"33 , 0 , 09:51AM , 09:51AM , 16 , true ,  , 6.0"
"33 , 0 , 09:51AM , 09:51AM , 17 , true ,  , 19.0"
"33 , 0 , 09:51AM , 09:52AM , 18 , true ,  , 14.0"
"33 , 0 , 09:52AM , 09:52AM , 19 , true ,  , 15.0"
"32 , 0 , 09:52AM , 09:52AM , 2 , true ,  , 19.0"
"33 , 0 , 10:22AM , 10:25AM , 23 , false ,  , 207.0"
"32 , 0 , 09:53AM , 09:53AM , 3 , true ,  , 17.0"
"33 , 0 , 10:04AM , 10:05AM , 8 , false ,  , 10.0"
"33 , 0 , 09:52AM , 09:54AM , 2 , true ,  , 81.0"
"32 , 0 , 09:53AM , 09:54AM , 4 , true ,  , 18.0"
"33 , 0 , 09:54AM , 09:54AM , 3 , false ,  , 28.0"
"32 , 0 , 09:54AM , 09:54AM , 5 , true ,  , 27.0"
"32 , 0 , 09:55AM , 09:55AM , 6 , true ,  , 29.0"
"33 , 0 , 10:05AM , 10:06AM , 8 , false ,  , 9.0"
"32 , 0 , 09:55AM , 09:56AM , 7 , true ,  , 16.0"
"33 , 0 , 09:55AM , 09:57AM , 3 , false ,  , 78.0"
"32 , 0 , 09:56AM , 09:57AM , 14 , true ,  , 33.0"
"33 , 0 , 10:06AM , 10:06AM , 9 , false ,  , 11.0"
"33 , 0 , 09:57AM , 09:58AM , 3 , false ,  , 40.0"
"33 , 0 , 09:58AM , 09:58AM , 3 , false ,  , 30.0"
"32 , 0 , 09:59AM , 09:59AM , 8 , false ,  , 24.0"
"33 , 0 , 10:06AM , 10:06AM , 9 , false ,  , 15.0"
"32 , 0 , 10:00AM , 10:00AM , 8 , true ,  , 13.0"
"33 , 0 , 09:59AM , 10:01AM , 4 , false ,  , 121.0"
"32 , 0 , 10:01AM , 10:01AM , 9 , true ,  , 14.0"
"33 , 0 , 10:06AM , 10:07AM , 9 , false ,  , 14.0"
"33 , 0 , 10:01AM , 10:01AM , 4 , true ,  , 16.0"
"32 , 0 , 10:01AM , 10:01AM , 10 , true ,  , 11.0"
"33 , 0 , 10:01AM , 10:02AM , 5 , true ,  , 17.0"
"33 , 0 , 10:07AM , 10:07AM , 10 , true ,  , 17.0"
"32 , 0 , 10:02AM , 10:02AM , 18 , true ,  , 13.0"
"33 , 0 , 10:02AM , 10:02AM , 6 , false ,  , 22.0"
"33 , 0 , 10:02AM , 10:03AM , 6 , true ,  , 14.0"
"33 , 0 , 10:07AM , 10:08AM , 8 , false ,  , 14.0"
"32 , 0 , 10:02AM , 10:03AM , 19 , true ,  , 9.0"
"33 , 0 , 10:03AM , 10:03AM , 7 , true ,  , 16.0"
"33 , 0 , 10:03AM , 10:03AM , 8 , false ,  , 12.0"
"33 , 0 , 10:03AM , 10:04AM , 8 , false ,  , 11.0"
"33 , 0 , 10:04AM , 10:04AM , 8 , false ,  , 16.0"
"32 , 0 , 10:03AM , 10:04AM , 21 , false ,  , 72.0"
"33 , 0 , 10:04AM , 10:04AM , 8 , false ,  , 8.0"
"33 , 0 , 10:09AM , 10:09AM , 3 , false ,  , 14.0"
"32 , 0 , 10:04AM , 10:04AM , 21 , true ,  , 26.0"
"32 , 0 , 10:08AM , 10:09AM , 23 , true ,  , 46.0"
"33 , 0 , 10:09AM , 10:14AM , 20 , false ,  , 282.0"
"33 , 0 , 10:14AM , 10:15AM , 3 , false ,  , 17.0"
"33 , 0 , 10:15AM , 10:15AM , 3 , false ,  , 28.0"
"33 , 0 , 10:17AM , 10:17AM , 9 , false ,  , 14.0"
"33 , 0 , 10:18AM , 10:19AM , 21 , true ,  , 69.0"
"33 , 0 , 10:19AM , 10:20AM , 22 , false ,  , 45.0"
"33 , 0 , 10:20AM , 10:21AM , 22 , false ,  , 79.0"
"12 , 0 , 12:06PM , 12:07PM , 15 , true , true , 65.0"
"12 , 0 , 12:08PM , 12:09PM , 17 , false ,  , 25.0"
"12 , 0 , 12:07PM , 12:08PM , 16 , true ,  , 16.0"
"12 , 0 , 12:08PM , 12:08PM , 17 , false ,  , 25.0"
"12 , 0 , 12:09PM , 12:09PM , 17 , false ,  , 7.0"
"12 , 0 , 12:09PM , 12:10PM , 17 , false , true , 39.0"
"12 , 0 , 12:10PM , 12:10PM , 17 , true , true , 16.0"
"12 , 0 , 12:10PM , 12:11PM , 18 , true ,  , 19.0"
"12 , 0 , 12:11PM , 12:11PM , 19 , true ,  , 17.0"
"12 , 0 , 12:11PM , 12:14PM , 20 , true ,  , 142.0"
"12 , 0 , 12:14PM , 12:15PM , 21 , true ,  , 69.0"
"12 , 0 , 12:15PM , 12:16PM , 22 , true ,  , 77.0"
"12 , 0 , 12:16PM , 12:26PM , 23 , true ,  , 582.0"
"12 , 0 , 12:26PM , 12:28PM , 24 , false ,  , 70.0"
"4 , 0 , 01:14PM , 01:14PM , 23 , true ,  , 39.0"
"12 , 0 , 12:28PM , 12:28PM , 24 , true ,  , 53.0"
"4 , 0 , 01:03PM , 01:04PM , 15 , true ,  , 19.0"
"4 , 0 , 12:51PM , 12:52PM , 2 , false ,  , 53.0"
"4 , 0 , 12:52PM , 12:53PM , 2 , true ,  , 17.0"
"4 , 0 , 12:53PM , 12:53PM , 2 , true ,  , 17.0"
"4 , 0 , 12:53PM , 12:54PM , 3 , true ,  , 33.0"
"4 , 0 , 01:04PM , 01:04PM , 16 , true ,  , 9.0"
"4 , 0 , 12:54PM , 12:56PM , 4 , true ,  , 106.0"
"4 , 0 , 12:56PM , 12:57PM , 5 , true ,  , 73.0"
"4 , 0 , 12:57PM , 12:58PM , 6 , false ,  , 67.0"
"4 , 0 , 12:58PM , 12:58PM , 6 , true ,  , 7.0"
"4 , 0 , 01:04PM , 01:04PM , 17 , false ,  , 16.0"
"4 , 0 , 12:58PM , 12:59PM , 7 , true ,  , 15.0"
"4 , 0 , 12:59PM , 12:59PM , 8 , true ,  , 11.0"
"33 , 0 , 03:12PM , 03:12PM , 3 , false ,  , 19.0"
"4 , 0 , 12:59PM , 12:59PM , 9 , false ,  , 15.0"
"4 , 0 , 01:04PM , 01:04PM , 17 , true ,  , 8.0"
"4 , 0 , 12:59PM , 01:00PM , 9 , false ,  , 26.0"
"4 , 0 , 01:00PM , 01:00PM , 9 , false ,  , 12.0"
"4 , 0 , 01:00PM , 01:00PM , 9 , true ,  , 8.0"
"4 , 0 , 01:15PM , 01:15PM , 24 , true ,  , 51.0"
"4 , 0 , 01:00PM , 01:01PM , 10 , false ,  , 41.0"
"4 , 0 , 01:04PM , 01:05PM , 18 , false ,  , 24.0"
"4 , 0 , 01:01PM , 01:01PM , 10 , false ,  , 6.0"
"4 , 0 , 01:01PM , 01:01PM , 10 , true ,  , 6.0"
"4 , 0 , 01:01PM , 01:02PM , 11 , true ,  , 16.0"
"4 , 0 , 01:05PM , 01:05PM , 18 , true ,  , 8.0"
"4 , 0 , 01:02PM , 01:02PM , 12 , true ,  , 12.0"
"4 , 0 , 01:02PM , 01:02PM , 13 , true ,  , 7.0"
"4 , 0 , 01:02PM , 01:03PM , 14 , false ,  , 42.0"
"4 , 0 , 01:03PM , 01:03PM , 14 , true ,  , 9.0"
"4 , 0 , 01:05PM , 01:05PM , 19 , true ,  , 9.0"
"4 , 0 , 01:05PM , 01:10PM , 20 , true ,  , 291.0"
"4 , 0 , 01:15PM , 01:16PM , 25 , true ,  , 62.0"
"4 , 0 , 01:10PM , 01:11PM , 21 , false ,  , 66.0"
"4 , 0 , 01:11PM , 01:12PM , 21 , true ,  , 14.0"
"4 , 0 , 01:12PM , 01:12PM , 22 , true ,  , 32.0"
"4 , 0 , 01:12PM , 01:14PM , 23 , false ,  , 92.0"
"33 , 0 , 03:12PM , 03:13PM , 3 , false ,  , 35.0"
"33 , 0 , 03:12PM , 03:12PM , 3 , false ,  , 9.0"
"14 , 0 , 12:37AM , 12:37AM , 2 , false ,  , 15.0"
"14 , 0 , 12:37AM , 12:37AM , 2 , false ,  , 27.0"
"43 , 0 , 09:42AM , 09:44AM , 2 , true ,  , 133.0"
"14 , 0 , 12:37AM , 12:38AM , 2 , false ,  , 21.0"
"42 , 0 , 09:41AM , 09:43AM , 3 , true ,  , 118.0"
"14 , 0 , 12:38AM , 12:39AM , 2 , false ,  , 21.0"
"42 , 0 , 09:34AM , 09:36AM , 2 , true ,  , 110.0"
"42 , 0 , 09:43AM , 09:44AM , 4 , false ,  , 31.0"
"42 , 0 , 09:44AM , 09:44AM , 4 , true ,  , 26.0"
"43 , 0 , 09:44AM , 09:45AM , 3 , false ,  , 23.0"
"42 , 0 , 09:45AM , 09:45AM , 5 , true ,  , 43.0"
"43 , 0 , 09:45AM , 09:46AM , 3 , true ,  , 62.0"
"42 , 0 , 09:45AM , 09:46AM , 5 , true ,  , 40.0"
"43 , 0 , 09:46AM , 09:46AM , 4 , false ,  , 21.0"
"43 , 0 , 09:46AM , 09:47AM , 4 , true ,  , 48.0"
"42 , 0 , 09:46AM , 09:48AM , 6 , false ,  , 89.0"
"43 , 0 , 09:47AM , 09:48AM , 5 , true ,  , 46.0"
"42 , 0 , 09:54AM , 09:54AM , 14 , false ,  , 6.0"
"42 , 0 , 09:48AM , 09:48AM , 6 , true ,  , 33.0"
"43 , 0 , 09:48AM , 09:49AM , 5 , true ,  , 22.0"
"42 , 0 , 09:48AM , 09:49AM , 7 , true ,  , 17.0"
"43 , 0 , 09:49AM , 09:49AM , 6 , true ,  , 19.0"
"43 , 0 , 09:53AM , 09:54AM , 15 , true ,  , 70.0"
"42 , 0 , 09:49AM , 09:49AM , 8 , true ,  , 12.0"
"43 , 0 , 09:49AM , 09:49AM , 7 , true ,  , 13.0"
"42 , 0 , 09:49AM , 09:49AM , 9 , true ,  , 22.0"
"43 , 0 , 09:49AM , 09:50AM , 8 , true ,  , 14.0"
"43 , 0 , 09:50AM , 09:50AM , 9 , true ,  , 12.0"
"42 , 0 , 09:57AM , 09:57AM , 19 , true ,  , 11.0"
"42 , 0 , 09:50AM , 09:50AM , 10 , false ,  , 29.0"
"42 , 0 , 09:54AM , 09:54AM , 14 , true , true , 36.0"
"43 , 0 , 09:50AM , 09:50AM , 10 , true ,  , 9.0"
"42 , 0 , 09:50AM , 09:50AM , 10 , true ,  , 9.0"
"42 , 0 , 09:50AM , 09:51AM , 11 , true ,  , 9.0"
"42 , 0 , 09:51AM , 09:51AM , 12 , true ,  , 8.0"
"42 , 0 , 10:05AM , 10:07AM , 21 , false ,  , 106.0"
"42 , 0 , 09:51AM , 09:51AM , 13 , true ,  , 8.0"
"43 , 0 , 09:54AM , 09:55AM , 16 , false ,  , 12.0"
"43 , 0 , 09:51AM , 09:51AM , 11 , true ,  , 14.0"
"43 , 0 , 09:51AM , 09:51AM , 12 , true ,  , 9.0"
"43 , 0 , 09:57AM , 09:57AM , 18 , true ,  , 13.0"
"42 , 0 , 09:51AM , 09:51AM , 14 , false ,  , 21.0"
"42 , 0 , 09:54AM , 09:55AM , 15 , true ,  , 32.0"
"43 , 0 , 09:51AM , 09:52AM , 13 , true ,  , 9.0"
"42 , 0 , 09:51AM , 09:52AM , 14 , false ,  , 14.0"
"43 , 0 , 09:52AM , 09:52AM , 14 , false ,  , 22.0"
"42 , 0 , 09:52AM , 09:52AM , 14 , false ,  , 26.0"
"42 , 0 , 09:55AM , 09:55AM , 16 , false ,  , 15.0"
"42 , 0 , 09:52AM , 09:53AM , 14 , false ,  , 15.0"
"43 , 0 , 09:52AM , 09:53AM , 14 , true ,  , 37.0"
"42 , 0 , 09:53AM , 09:53AM , 14 , false ,  , 32.0"
"42 , 0 , 09:53AM , 09:53AM , 14 , false ,  , 7.0"
"42 , 0 , 09:55AM , 09:56AM , 16 , false , true , 21.0"
"42 , 0 , 10:07AM , 10:09AM , 22 , false ,  , 136.0"
"43 , 0 , 09:55AM , 09:56AM , 16 , false ,  , 84.0"
"43 , 0 , 09:57AM , 09:57AM , 19 , true ,  , 11.0"
"42 , 0 , 09:56AM , 09:56AM , 16 , false , true , 12.0"
"43 , 0 , 09:56AM , 09:56AM , 16 , false ,  , 11.0"
"42 , 0 , 09:56AM , 09:57AM , 18 , true ,  , 23.0"
"42 , 0 , 09:57AM , 09:57AM , 17 , true ,  , 9.0"
"42 , 0 , 09:57AM , 10:00AM , 20 , false ,  , 150.0"
"43 , 0 , 09:57AM , 09:57AM , 17 , true ,  , 10.0"
"42 , 0 , 10:00AM , 10:02AM , 20 , false ,  , 151.0"
"42 , 0 , 10:03AM , 10:05AM , 20 , false , true , 152.0"
"43 , 0 , 10:07AM , 10:08AM , 20 , false , true , 56.0"
"1 , 0 , 10:15AM , 10:15AM , 4 , true ,  , 11.0"
"43 , 0 , 09:54AM , 09:54AM , 16 , true ,  , 15.0"
"1 , 0 , 10:16AM , 10:16AM , 4 , true ,  , 8.0"
"1 , 0 , 10:16AM , 10:16AM , 16 , true ,  , 19.0"
"8 , 0 , 01:09PM , 01:09PM , 11 , true ,  , 24.0"
"1 , 0 , 10:17AM , 10:18AM , 20 , true ,  , 61.0"
"1 , 0 , 10:19AM , 10:19AM , 22 , true ,  , 41.0"
"8 , 0 , 12:59PM , 01:00PM , 2 , true ,  , 69.0"
"8 , 0 , 01:12PM , 01:12PM , 18 , true ,  , 13.0"
"8 , 0 , 01:00PM , 01:01PM , 3 , true ,  , 34.0"
"8 , 0 , 01:10PM , 01:10PM , 12 , true ,  , 11.0"
"8 , 0 , 01:01PM , 01:02PM , 4 , true ,  , 83.0"
"8 , 0 , 01:03PM , 01:04PM , 5 , true ,  , 87.0"
"8 , 0 , 01:04PM , 01:04PM , 5 , true ,  , 13.0"
"8 , 0 , 01:05PM , 01:05PM , 6 , true ,  , 28.0"
"8 , 0 , 01:10PM , 01:10PM , 13 , true ,  , 11.0"
"8 , 0 , 01:05PM , 01:06PM , 7 , true ,  , 28.0"
"8 , 0 , 01:06PM , 01:06PM , 8 , true ,  , 17.0"
"8 , 0 , 01:06PM , 01:07PM , 9 , false ,  , 47.0"
"8 , 0 , 01:07PM , 01:08PM , 9 , true ,  , 24.0"
"8 , 0 , 01:19PM , 01:22PM , 20 , false ,  , 203.0"
"8 , 0 , 01:08PM , 01:08PM , 10 , false ,  , 19.0"
"8 , 0 , 01:10PM , 01:11PM , 14 , true ,  , 45.0"
"8 , 0 , 01:08PM , 01:08PM , 10 , true ,  , 12.0"
"8 , 0 , 01:13PM , 01:13PM , 19 , true ,  , 6.0"
"8 , 0 , 01:11PM , 01:11PM , 15 , true ,  , 33.0"
"8 , 0 , 01:12PM , 01:12PM , 16 , true ,  , 13.0"
"8 , 0 , 01:12PM , 01:12PM , 17 , true ,  , 19.0"
"8 , 0 , 01:13PM , 01:17PM , 20 , false ,  , 244.0"
"8 , 0 , 01:17PM , 01:18PM , 20 , false ,  , 93.0"
"8 , 0 , 01:22PM , 01:23PM , 21 , true ,  , 48.0"
"8 , 0 , 01:24PM , 01:25PM , 23 , true ,  , 87.0"
"45 , 0 , 01:25PM , 01:27PM , 2 , true ,  , 80.0"
"45 , 0 , 01:27PM , 01:27PM , 3 , true ,  , 25.0"
"45 , 0 , 01:28PM , 01:28PM , 4 , true ,  , 53.0"
"47 , 0 , 02:03PM , 02:04PM , 2 , true ,  , 59.0"
"45 , 0 , 01:29PM , 01:29PM , 5 , true ,  , 29.0"
"45 , 0 , 01:29PM , 01:30PM , 6 , false ,  , 46.0"
"45 , 0 , 01:30PM , 01:34PM , 6 , false ,  , 251.0"
"45 , 0 , 01:34PM , 01:35PM , 6 , true ,  , 42.0"
"47 , 0 , 02:04PM , 02:05PM , 3 , true ,  , 33.0"
"45 , 0 , 01:35PM , 01:35PM , 7 , true ,  , 17.0"
"45 , 0 , 01:36PM , 01:36PM , 8 , true ,  , 10.0"
"45 , 0 , 01:36PM , 01:36PM , 9 , true ,  , 8.0"
"47 , 0 , 02:13PM , 02:13PM , 14 , false ,  , 12.0"
"45 , 0 , 01:36PM , 01:36PM , 10 , true ,  , 14.0"
"47 , 0 , 02:05PM , 02:06PM , 4 , true ,  , 24.0"
"45 , 0 , 01:37PM , 01:37PM , 11 , true ,  , 10.0"
"45 , 0 , 01:37PM , 01:37PM , 12 , true ,  , 14.0"
"45 , 0 , 01:37PM , 01:37PM , 13 , true ,  , 9.0"
"47 , 0 , 02:11PM , 02:11PM , 11 , true ,  , 22.0"
"45 , 0 , 01:37PM , 01:38PM , 14 , true ,  , 15.0"
"47 , 0 , 02:06PM , 02:06PM , 5 , true ,  , 20.0"
"45 , 0 , 01:38PM , 01:39PM , 15 , false ,  , 44.0"
"45 , 0 , 01:39PM , 01:39PM , 15 , true ,  , 17.0"
